county,year,quarter,age_band,population_sample,employed,unemployed,self_employed,employment_rate,self_emp_rate
Sligo,2019,Q4,30-34,328,290,19,31,88.4,10.7
Sligo,2020,Q1,15-19,243,79,9,10,32.5,12.7
Sligo,2020,Q1,20-24,264,167,16,35,63.3,21.0
Sligo,2020,Q1,25-29,279,210,16,18,75.3,8.6
Sligo,2020,Q1,30-34,358,285,24,41,79.6,14.4
Sligo,2020,Q2,15-19,272,85,4,7,31.2,8.2
Sligo,2020,Q2,20-24,242,151,6,13,62.4,8.6
Sligo,2020,Q2,25-29,348,255,22,29,73.3,11.4
Sligo,2020,Q2,30-34,305,238,15,46,78.0,19.3
Sligo,2020,Q3,15-19,242,77,9,6,31.8,7.8
Sligo,2020,Q3,20-24,343,214,16,21,62.4,9.8
Sligo,2020,Q3,25-29,365,262,23,56,71.8,21.4
Sligo,2020,Q3,30-34,262,209,23,30,79.8,14.4
Sligo,2020,Q4,15-19,285,88,5,9,30.9,10.2
Sligo,2020,Q4,20-24,332,206,13,25,62.0,12.1
Sligo,2020,Q4,25-29,294,221,12,23,75.2,10.4
Sligo,2020,Q4,30-34,321,261,26,41,81.3,15.7
Sligo,2021,Q1,15-19,390,139,14,25,35.6,18.0
Sligo,2021,Q1,20-24,243,161,8,26,66.3,16.1
Sligo,2021,Q1,25-29,318,249,29,43,78.3,17.3
Sligo,2021,Q1,30-34,362,311,30,62,85.9,19.9
Sligo,2021,Q2,15-19,264,90,9,10,34.1,11.1
Sligo,2021,Q2,20-24,328,217,14,34,66.2,15.7
Sligo,2021,Q2,25-29,324,270,19,47,83.3,17.4
Sligo,2021,Q2,30-34,388,331,17,76,85.3,23.0
Sligo,2021,Q3,15-19,269,93,6,10,34.6,10.8
Sligo,2021,Q3,20-24,284,187,11,30,65.8,16.0
Sligo,2021,Q3,25-29,413,339,26,57,82.1,16.8
Sligo,2021,Q3,30-34,306,271,21,27,88.6,10.0
Sligo,2021,Q4,15-19,312,104,9,10,33.3,9.6
Sligo,2021,Q4,20-24,366,236,28,44,64.5,18.6
Sligo,2021,Q4,25-29,348,273,28,43,78.4,15.8
Sligo,2021,Q4,30-34,378,316,28,47,83.6,14.9
Sligo,2022,Q1,15-19,294,111,8,10,37.8,9.0
Sligo,2022,Q1,20-24,317,233,24,44,73.5,18.9
Sligo,2022,Q1,25-29,395,334,25,76,84.6,22.8
Sligo,2022,Q1,30-34,291,271,12,61,93.1,22.5
Sligo,2022,Q2,15-19,401,154,16,24,38.4,15.6
Sligo,2022,Q2,20-24,328,234,14,22,71.3,9.4
Sligo,2022,Q2,25-29,261,230,13,33,88.1,14.3
Sligo,2022,Q2,30-34,403,392,41,67,97.3,17.1
Sligo,2022,Q3,15-19,379,141,10,32,37.2,22.7
Sligo,2022,Q3,20-24,292,211,14,34,72.3,16.1
Sligo,2022,Q3,25-29,303,265,11,32,87.5,12.1
Sligo,2022,Q3,30-34,378,349,19,34,92.3,9.7
Sligo,2022,Q4,15-19,353,132,9,20,37.4,15.2
Sligo,2022,Q4,20-24,251,183,10,41,72.9,22.4
Sligo,2022,Q4,25-29,251,220,23,48,87.6,21.8
Sligo,2022,Q4,30-34,268,251,13,22,93.7,8.8
Sligo,2023,Q1,15-19,259,95,10,11,36.7,11.6
Sligo,2023,Q1,20-24,406,306,36,59,75.4,19.3
Sligo,2023,Q1,25-29,400,349,28,40,87.2,11.5
Sligo,2023,Q1,30-34,351,346,25,83,98.6,24.0
Sligo,2023,Q2,15-19,414,161,8,15,38.9,9.3
Sligo,2023,Q2,20-24,370,284,18,30,76.8,10.6
Sligo,2023,Q2,25-29,306,282,28,53,92.2,18.8
Sligo,2023,Q2,30-34,288,280,17,37,97.2,13.2
Sligo,2023,Q3,15-19,346,136,8,12,39.3,8.8
Sligo,2023,Q3,20-24,240,180,18,21,75.0,11.7
Sligo,2023,Q3,25-29,272,240,16,43,88.2,17.9
Sligo,2023,Q3,30-34,292,279,29,50,95.5,17.9
Sligo,2023,Q4,15-19,264,99,7,9,37.5,9.1
Sligo,2023,Q4,20-24,357,265,15,43,74.2,16.2
Sligo,2023,Q4,25-29,404,367,29,40,90.8,10.9
Sligo,2023,Q4,30-34,300,294,34,27,98.0,9.2
Sligo,2024,Q1,15-19,389,148,16,32,38.0,21.6
Sligo,2024,Q1,20-24,345,268,10,50,77.7,18.7
Sligo,2024,Q1,25-29,323,286,16,38,88.5,13.3
Sligo,2024,Q1,30-34,397,392,36,95,98.7,24.2
Sligo,2024,Q2,15-19,337,126,14,30,37.4,23.8
Sligo,2024,Q2,20-24,381,282,21,43,74.0,15.2
Sligo,2024,Q2,25-29,372,326,37,55,87.6,16.9
Sligo,2024,Q2,30-34,331,331,22,53,100.0,16.0
Sligo,2024,Q3,15-19,410,157,17,35,38.3,22.3
Sligo,2024,Q3,20-24,262,205,19,24,78.2,11.7
Sligo,2024,Q3,25-29,332,291,26,68,87.7,23.4
Sligo,2024,Q3,30-34,374,374,38,67,100.0,17.9
Sligo,2024,Q4,15-19,305,113,12,26,37.0,23.0
Sligo,2024,Q4,20-24,393,287,34,38,73.0,13.2
Sligo,2024,Q4,25-29,416,362,15,33,87.0,9.1
Sligo,2024,Q4,30-34,397,381,45,52,96.0,13.6
Sligo,2025,Q1,15-19,407,154,14,27,37.8,17.5
Sligo,2025,Q1,20-24,272,201,20,32,73.9,15.9
Sligo,2025,Q1,25-29,254,229,16,51,90.2,22.3
Sligo,2025,Q1,30-34,372,361,26,47,97.0,13.0
Sligo,2025,Q2,15-19,378,149,9,29,39.4,19.5
Sligo,2025,Q2,20-24,362,273,11,32,75.4,11.7
Sligo,2025,Q2,25-29,254,243,24,34,95.7,14.0
Sligo,2025,Q2,30-34,325,312,26,36,96.0,11.5
Sligo,2025,Q3,15-19,288,117,8,20,40.6,17.1
Sligo,2025,Q3,20-24,343,252,20,45,73.5,17.9
Sligo,2025,Q3,25-29,297,278,13,63,93.6,22.7
Sligo,2025,Q3,30-34,392,382,34,76,97.4,19.9
Sligo,2025,Q4,15-19,366,145,16,34,39.6,23.4
Sligo,2025,Q4,20-24,327,257,10,40,78.6,15.6
Sligo,2025,Q4,25-29,372,339,22,76,91.1,22.4
Sligo,2025,Q4,30-34,267,274,23,34,102.6,12.4
Tipperary,2018,Q1,15-19,814,287,12,32,35.3,11.1
Tipperary,2018,Q1,20-24,548,380,39,68,69.3,17.9
Tipperary,2018,Q1,25-29,607,512,57,54,84.3,10.5
Tipperary,2018,Q1,30-34,607,549,61,112,90.4,20.4
Tipperary,2018,Q2,15-19,600,215,16,45,35.8,20.9
Tipperary,2018,Q2,20-24,615,426,34,72,69.3,16.9
Tipperary,2018,Q2,25-29,570,472,29,101,82.8,21.4
Tipperary,2018,Q2,30-34,781,681,62,92,87.2,13.5
Tipperary,2018,Q3,15-19,493,173,7,18,35.1,10.4
Tipperary,2018,Q3,20-24,584,399,46,35,68.3,8.8
Tipperary,2018,Q3,25-29,647,517,43,69,79.9,13.3
Tipperary,2018,Q3,30-34,493,431,36,45,87.4,10.4
Tipperary,2018,Q4,15-19,809,282,28,30,34.9,10.6
Tipperary,2018,Q4,20-24,502,337,33,66,67.1,19.6
Tipperary,2018,Q4,25-29,789,636,70,139,80.6,21.9
Tipperary,2018,Q4,30-34,576,513,50,68,89.1,13.3
Tipperary,2019,Q1,15-19,802,284,19,51,35.4,18.0
Tipperary,2019,Q1,20-24,617,431,29,44,69.9,10.2
Tipperary,2019,Q1,25-29,763,645,50,144,84.5,22.3
Tipperary,2019,Q1,30-34,567,512,32,106,90.3,20.7
Tipperary,2019,Q2,15-19,639,233,17,27,36.5,11.6
Tipperary,2019,Q2,20-24,727,506,27,72,69.6,14.2
Tipperary,2019,Q2,25-29,564,452,18,70,80.1,15.5
Tipperary,2019,Q2,30-34,634,562,41,75,88.6,13.3
Tipperary,2019,Q3,15-19,798,284,24,58,35.6,20.4
Tipperary,2019,Q3,20-24,590,396,38,57,67.1,14.4
Tipperary,2019,Q3,25-29,528,434,34,95,82.2,21.9
Tipperary,2019,Q3,30-34,567,518,31,73,91.4,14.1
Tipperary,2019,Q4,15-19,520,178,19,14,34.2,7.9
Tipperary,2019,Q4,20-24,601,420,27,49,69.9,11.7
Tipperary,2019,Q4,25-29,779,665,58,122,85.4,18.3
Tipperary,2019,Q4,30-34,764,666,54,111,87.2,16.7
Tipperary,2020,Q1,15-19,772,248,25,28,32.1,11.3
Tipperary,2020,Q1,20-24,820,509,22,100,62.1,19.6
Tipperary,2020,Q1,25-29,760,566,45,106,74.5,18.7
Tipperary,2020,Q1,30-34,589,463,48,50,78.6,10.8
Tipperary,2020,Q2,15-19,736,233,21,36,31.7,15.5
Tipperary,2020,Q2,20-24,484,301,29,56,62.2,18.6
Tipperary,2020,Q2,25-29,495,381,28,55,77.0,14.4
Tipperary,2020,Q2,30-34,759,626,47,118,82.5,18.8
Tipperary,2020,Q3,15-19,497,152,15,29,30.6,19.1
Tipperary,2020,Q3,20-24,587,358,37,47,61.0,13.1
Tipperary,2020,Q3,25-29,778,602,52,123,77.4,20.4
Tipperary,2020,Q3,30-34,601,465,24,60,77.4,12.9
Tipperary,2020,Q4,15-19,667,211,24,44,31.6,20.9
Tipperary,2020,Q4,20-24,682,411,30,58,60.3,14.1
Tipperary,2020,Q4,25-29,838,630,62,100,75.2,15.9
Tipperary,2020,Q4,30-34,495,403,16,67,81.4,16.6
Tipperary,2021,Q1,15-19,568,189,10,43,33.3,22.8
Tipperary,2021,Q1,20-24,736,515,42,86,70.0,16.7
Tipperary,2021,Q1,25-29,805,660,71,86,82.0,13.0
Tipperary,2021,Q1,30-34,561,478,29,73,85.2,15.3
Tipperary,2021,Q2,15-19,507,180,11,20,35.5,11.1
Tipperary,2021,Q2,20-24,736,515,40,87,70.0,16.9
Tipperary,2021,Q2,25-29,506,410,21,55,81.0,13.4
Tipperary,2021,Q2,30-34,707,635,49,108,89.8,17.0
Tipperary,2021,Q3,15-19,693,238,14,51,34.3,21.4
Tipperary,2021,Q3,20-24,745,495,27,93,66.4,18.8
Tipperary,2021,Q3,25-29,821,665,36,78,81.0,11.7
Tipperary,2021,Q3,30-34,679,583,66,86,85.9,14.8
Tipperary,2021,Q4,15-19,690,246,24,53,35.7,21.5
Tipperary,2021,Q4,20-24,727,505,30,114,69.5,22.6
Tipperary,2021,Q4,25-29,501,403,32,91,80.4,22.6
Tipperary,2021,Q4,30-34,808,727,83,116,90.0,16.0
Tipperary,2022,Q1,15-19,526,194,17,44,36.9,22.7
Tipperary,2022,Q1,20-24,642,464,29,91,72.3,19.6
Tipperary,2022,Q1,25-29,825,724,62,132,87.8,18.2
Tipperary,2022,Q1,30-34,757,698,48,100,92.2,14.3
Tipperary,2022,Q2,15-19,688,262,30,51,38.1,19.5
Tipperary,2022,Q2,20-24,731,522,44,117,71.4,22.4
Tipperary,2022,Q2,25-29,744,677,38,67,91.0,9.9
Tipperary,2022,Q2,30-34,811,763,58,182,94.1,23.9
Tipperary,2022,Q3,15-19,579,222,23,38,38.3,17.1
Tipperary,2022,Q3,20-24,693,509,27,87,73.4,17.1
Tipperary,2022,Q3,25-29,493,431,36,69,87.4,16.0
Tipperary,2022,Q3,30-34,792,760,61,150,96.0,19.7
Tipperary,2022,Q4,15-19,802,292,11,36,36.4,12.3
Tipperary,2022,Q4,20-24,484,350,26,44,72.3,12.6
Tipperary,2022,Q4,25-29,528,452,18,93,85.6,20.6
Tipperary,2022,Q4,30-34,529,501,58,90,94.7,18.0
Tipperary,2023,Q1,15-19,514,193,9,45,37.5,23.3
Tipperary,2023,Q1,20-24,684,502,29,112,73.4,22.3
Tipperary,2023,Q1,25-29,633,588,25,64,92.9,10.9
Tipperary,2023,Q1,30-34,687,642,71,139,93.4,21.7
Tipperary,2023,Q2,15-19,726,268,13,25,36.9,9.3
Tipperary,2023,Q2,20-24,711,512,60,53,72.0,10.4
Tipperary,2023,Q2,25-29,520,477,31,97,91.7,20.3
Tipperary,2023,Q2,30-34,772,749,48,155,97.0,20.7
Tipperary,2023,Q3,15-19,701,273,32,26,38.9,9.5
Tipperary,2023,Q3,20-24,603,463,39,68,76.8,14.7
Tipperary,2023,Q3,25-29,528,478,27,81,90.5,16.9
Tipperary,2023,Q3,30-34,523,492,53,57,94.1,11.6
Tipperary,2023,Q4,15-19,810,309,36,54,38.1,17.5
Tipperary,2023,Q4,20-24,565,430,43,80,76.1,18.6
Tipperary,2023,Q4,25-29,744,649,66,108,87.2,16.6
Tipperary,2023,Q4,30-34,796,744,39,158,93.5,21.2
Tipperary,2024,Q1,15-19,666,257,22,59,38.6,23.0
Tipperary,2024,Q1,20-24,694,509,41,68,73.3,13.4
Tipperary,2024,Q1,25-29,504,461,39,90,91.5,19.5
Tipperary,2024,Q1,30-34,748,744,31,102,99.5,13.7
Tipperary,2024,Q2,15-19,798,305,29,30,38.2,9.8
Tipperary,2024,Q2,20-24,541,415,24,55,76.7,13.3
Tipperary,2024,Q2,25-29,528,483,32,81,91.5,16.8
Tipperary,2024,Q2,30-34,822,833,66,180,101.3,21.6
Tipperary,2024,Q3,15-19,601,240,14,47,39.9,19.6
Tipperary,2024,Q3,20-24,592,454,47,56,76.7,12.3
Tipperary,2024,Q3,25-29,536,479,37,68,89.4,14.2
Tipperary,2024,Q3,30-34,724,715,64,92,98.8,12.9
Tipperary,2024,Q4,15-19,514,202,13,44,39.3,21.8
Tipperary,2024,Q4,20-24,823,613,59,122,74.5,19.9
Tipperary,2024,Q4,25-29,543,487,35,72,89.7,14.8
Tipperary,2024,Q4,30-34,723,696,74,71,96.3,10.2
Tipperary,2025,Q1,15-19,562,223,20,23,39.7,10.3
Tipperary,2025,Q1,20-24,625,473,48,90,75.7,19.0
Tipperary,2025,Q1,25-29,783,714,43,97,91.2,13.6
Tipperary,2025,Q1,30-34,742,739,82,154,99.6,20.8
Tipperary,2025,Q2,15-19,594,232,18,23,39.1,9.9
Tipperary,2025,Q2,20-24,798,592,56,104,74.2,17.6
Tipperary,2025,Q2,25-29,750,683,37,76,91.1,11.1
Tipperary,2025,Q2,30-34,555,533,36,72,96.0,13.5
Tipperary,2025,Q3,15-19,796,325,27,78,40.8,24.0
Tipperary,2025,Q3,20-24,795,607,65,104,76.4,17.1
Tipperary,2025,Q3,25-29,624,566,28,132,90.7,23.3
Tipperary,2025,Q3,30-34,560,572,65,58,102.1,10.1
Tipperary,2025,Q4,15-19,816,321,34,35,39.3,10.9
Tipperary,2025,Q4,20-24,636,478,40,100,75.2,20.9
Tipperary,2025,Q4,25-29,501,474,41,118,94.6,24.9
Tipperary,2025,Q4,30-34,796,764,71,126,96.0,16.5
Waterford,2018,Q1,15-19,916,332,14,61,36.2,18.4
Waterford,2018,Q1,20-24,613,428,33,77,69.8,18.0
Waterford,2018,Q1,25-29,916,756,47,156,82.5,20.6
Waterford,2018,Q1,30-34,617,557,40,119,90.3,21.4
Waterford,2018,Q2,15-19,904,313,14,42,34.6,13.4
Waterford,2018,Q2,20-24,662,450,43,39,68.0,8.7
Waterford,2018,Q2,25-29,605,505,30,52,83.5,10.3
Waterford,2018,Q2,30-34,731,642,52,78,87.8,12.1
Waterford,2018,Q3,15-19,790,270,13,33,34.2,12.2
Waterford,2018,Q3,20-24,614,420,43,72,68.4,17.1
Waterford,2018,Q3,25-29,899,725,38,123,80.6,17.0
Waterford,2018,Q3,30-34,641,579,33,46,90.3,7.9
Waterford,2018,Q4,15-19,690,235,26,47,34.1,20.0
Waterford,2018,Q4,20-24,724,476,37,78,65.7,16.4
Waterford,2018,Q4,25-29,658,538,63,94,81.8,17.5
Waterford,2018,Q4,30-34,581,491,49,54,84.5,11.0
Waterford,2019,Q1,15-19,942,346,36,39,36.7,11.3
Waterford,2019,Q1,20-24,629,448,31,50,71.2,11.2
Waterford,2019,Q1,25-29,779,646,75,58,82.9,9.0
Waterford,2019,Q1,30-34,713,657,51,54,92.1,8.2
Waterford,2019,Q2,15-19,775,279,18,35,36.0,12.5
Waterford,2019,Q2,20-24,567,378,43,43,66.7,11.4
Waterford,2019,Q2,25-29,791,652,39,104,82.4,16.0
Waterford,2019,Q2,30-34,707,612,67,125,86.6,20.4
Waterford,2019,Q3,15-19,947,338,36,42,35.7,12.4
Waterford,2019,Q3,20-24,729,514,57,110,70.5,21.4
Waterford,2019,Q3,25-29,893,725,37,119,81.2,16.4
Waterford,2019,Q3,30-34,937,818,58,178,87.3,21.8
Waterford,2019,Q4,15-19,886,307,34,25,34.7,8.1
Waterford,2019,Q4,20-24,774,527,50,62,68.1,11.8
Waterford,2019,Q4,25-29,960,794,75,168,82.7,21.2
Waterford,2019,Q4,30-34,689,635,59,112,92.2,17.6
Waterford,2020,Q1,15-19,564,184,14,38,32.6,20.7
Waterford,2020,Q1,20-24,819,515,31,85,62.9,16.5
Waterford,2020,Q1,25-29,707,546,45,86,77.2,15.8
Waterford,2020,Q1,30-34,693,536,62,95,77.3,17.7
Waterford,2020,Q2,15-19,964,311,37,30,32.3,9.6
Waterford,2020,Q2,20-24,803,512,36,78,63.8,15.2
Waterford,2020,Q2,25-29,732,548,30,117,74.9,21.4
Waterford,2020,Q2,30-34,568,472,45,42,83.1,8.9
Waterford,2020,Q3,15-19,819,252,24,22,30.8,8.7
Waterford,2020,Q3,20-24,694,429,20,80,61.8,18.6
Waterford,2020,Q3,25-29,961,700,28,101,72.8,14.4
Waterford,2020,Q3,30-34,567,465,53,80,82.0,17.2
Waterford,2020,Q4,15-19,917,293,13,66,32.0,22.5
Waterford,2020,Q4,20-24,678,426,48,80,62.8,18.8
Waterford,2020,Q4,25-29,588,432,34,85,73.5,19.7
Waterford,2020,Q4,30-34,671,523,21,54,77.9,10.3
Waterford,2021,Q1,15-19,940,335,16,58,35.6,17.3
Waterford,2021,Q1,20-24,826,560,64,62,67.8,11.1
Waterford,2021,Q1,25-29,660,547,25,117,82.9,21.4
Waterford,2021,Q1,30-34,749,628,29,58,83.8,9.2
Waterford,2021,Q2,15-19,663,226,13,38,34.1,16.8
Waterford,2021,Q2,20-24,753,524,36,48,69.6,9.2
Waterford,2021,Q2,25-29,928,755,54,96,81.4,12.7
Waterford,2021,Q2,30-34,852,732,51,131,85.9,17.9
Waterford,2021,Q3,15-19,584,202,20,20,34.6,9.9
Waterford,2021,Q3,20-24,575,391,45,80,68.0,20.5
Waterford,2021,Q3,25-29,736,596,33,99,81.0,16.6
Waterford,2021,Q3,30-34,909,798,32,75,87.8,9.4
Waterford,2021,Q4,15-19,606,206,22,41,34.0,19.9
Waterford,2021,Q4,20-24,581,398,19,81,68.5,20.4
Waterford,2021,Q4,25-29,830,648,72,106,78.1,16.4
Waterford,2021,Q4,30-34,761,638,47,109,83.8,17.1
Waterford,2022,Q1,15-19,568,218,15,50,38.4,22.9
Waterford,2022,Q1,20-24,635,460,45,54,72.4,11.7
Waterford,2022,Q1,25-29,774,688,29,154,88.9,22.4
Waterford,2022,Q1,30-34,730,707,50,110,96.8,15.6
Waterford,2022,Q2,15-19,832,309,33,62,37.1,20.1
Waterford,2022,Q2,20-24,857,633,53,71,73.9,11.2
Waterford,2022,Q2,25-29,739,636,59,91,86.1,14.3
Waterford,2022,Q2,30-34,620,597,68,72,96.3,12.1
Waterford,2022,Q3,15-19,648,235,21,26,36.3,11.1
Waterford,2022,Q3,20-24,632,455,49,99,72.0,21.8
Waterford,2022,Q3,25-29,663,567,56,87,85.5,15.3
Waterford,2022,Q3,30-34,704,647,65,61,91.9,9.4
Waterford,2022,Q4,15-19,682,257,28,23,37.7,8.9
Waterford,2022,Q4,20-24,700,503,41,49,71.9,9.7
Waterford,2022,Q4,25-29,595,522,24,113,87.7,21.6
Waterford,2022,Q4,30-34,800,737,49,128,92.1,17.4
Waterford,2023,Q1,15-19,767,293,25,71,38.2,24.2
Waterford,2023,Q1,20-24,700,499,48,116,71.3,23.2
Waterford,2023,Q1,25-29,865,777,54,109,89.8,14.0
Waterford,2023,Q1,30-34,707,655,61,88,92.6,13.4
Waterford,2023,Q2,15-19,871,323,18,60,37.1,18.6
Waterford,2023,Q2,20-24,828,598,51,123,72.2,20.6
Waterford,2023,Q2,25-29,742,662,76,83,89.2,12.5
Waterford,2023,Q2,30-34,742,717,72,166,96.6,23.2
Waterford,2023,Q3,15-19,581,220,13,23,37.9,10.5
Waterford,2023,Q3,20-24,847,621,31,125,73.3,20.1
Waterford,2023,Q3,25-29,865,793,50,78,91.7,9.8
Waterford,2023,Q3,30-34,682,662,49,105,97.1,15.9
Waterford,2023,Q4,15-19,691,261,26,61,37.8,23.4
Waterford,2023,Q4,20-24,597,439,42,104,73.5,23.7
Waterford,2023,Q4,25-29,683,618,65,109,90.5,17.6
Waterford,2023,Q4,30-34,774,743,61,169,96.0,22.7
Waterford,2024,Q1,15-19,975,383,15,66,39.3,17.2
Waterford,2024,Q1,20-24,937,697,65,89,74.4,12.8
Waterford,2024,Q1,25-29,585,530,36,79,90.6,14.9
Waterford,2024,Q1,30-34,877,861,101,215,98.2,25.0
Waterford,2024,Q2,15-19,765,292,33,28,38.2,9.6
Waterford,2024,Q2,20-24,914,710,43,96,77.7,13.5
Waterford,2024,Q2,25-29,751,688,51,143,91.6,20.8
Waterford,2024,Q2,30-34,777,739,48,143,95.1,19.4
Waterford,2024,Q3,15-19,861,327,17,34,38.0,10.4
Waterford,2024,Q3,20-24,877,640,32,89,73.0,13.9
Waterford,2024,Q3,25-29,821,718,42,154,87.5,21.4
Waterford,2024,Q3,30-34,728,696,41,172,95.6,24.7
Waterford,2024,Q4,15-19,765,299,17,30,39.1,10.0
Waterford,2024,Q4,20-24,594,445,42,83,74.9,18.7
Waterford,2024,Q4,25-29,708,641,37,147,90.5,22.9
Waterford,2024,Q4,30-34,783,751,80,106,95.9,14.1
Waterford,2025,Q1,15-19,955,367,27,46,38.4,12.5
Waterford,2025,Q1,20-24,907,702,43,100,77.4,14.2
Waterford,2025,Q1,25-29,951,852,82,89,89.6,10.4
Waterford,2025,Q1,30-34,850,858,54,88,100.9,10.3
Waterford,2025,Q2,15-19,757,308,31,59,40.7,19.2
Waterford,2025,Q2,20-24,596,461,46,108,77.3,23.4
Waterford,2025,Q2,25-29,581,524,22,130,90.2,24.8
Waterford,2025,Q2,30-34,583,583,30,128,100.0,22.0
Waterford,2025,Q3,15-19,770,311,18,64,40.4,20.6
Waterford,2025,Q3,20-24,781,590,47,100,75.5,16.9
Waterford,2025,Q3,25-29,571,542,39,86,94.9,15.9
Waterford,2025,Q3,30-34,811,804,78,181,99.1,22.5
Waterford,2025,Q4,15-19,757,308,15,37,40.7,12.0
Waterford,2025,Q4,20-24,776,604,33,152,77.8,25.2
Waterford,2025,Q4,25-29,972,904,93,104,93.0,11.5
Waterford,2025,Q4,30-34,614,622,73,91,101.3,14.6
Westmeath,2018,Q1,15-19,445,159,11,29,35.7,18.2
Westmeath,2018,Q1,20-24,474,315,30,43,66.5,13.7
Westmeath,2018,Q1,25-29,499,404,45,85,81.0,21.0
Westmeath,2018,Q1,30-34,438,383,19,45,87.4,11.7
Westmeath,2018,Q2,15-19,338,121,11,24,35.8,19.8
Westmeath,2018,Q2,20-24,428,288,11,52,67.3,18.1
Westmeath,2018,Q2,25-29,320,262,11,50,81.9,19.1
Westmeath,2018,Q2,30-34,434,379,15,39,87.3,10.3
Westmeath,2018,Q3,15-19,357,129,9,21,36.1,16.3
Westmeath,2018,Q3,20-24,405,281,26,35,69.4,12.5
Westmeath,2018,Q3,25-29,363,306,35,42,84.3,13.7
Westmeath,2018,Q3,30-34,387,338,36,54,87.3,16.0
Westmeath,2018,Q4,15-19,424,148,16,29,34.9,19.6
Westmeath,2018,Q4,20-24,323,212,15,19,65.6,9.0
Westmeath,2018,Q4,25-29,489,406,19,71,83.0,17.5
Westmeath,2018,Q4,30-34,451,392,39,60,86.9,15.3
Westmeath,2019,Q1,15-19,453,164,9,23,36.2,14.0
Westmeath,2019,Q1,20-24,424,301,20,29,71.0,9.6
Westmeath,2019,Q1,25-29,500,423,29,61,84.6,14.4
Westmeath,2019,Q1,30-34,558,512,25,112,91.8,21.9
Westmeath,2019,Q2,15-19,418,153,11,19,36.6,12.4
Westmeath,2019,Q2,20-24,334,223,11,27,66.8,12.1
Westmeath,2019,Q2,25-29,335,278,21,55,83.0,19.8
Westmeath,2019,Q2,30-34,465,413,41,57,88.8,13.8
Westmeath,2019,Q3,15-19,493,171,15,14,34.7,8.2
Westmeath,2019,Q3,20-24,417,299,14,42,71.7,14.0
Westmeath,2019,Q3,25-29,427,355,30,36,83.1,10.1
Westmeath,2019,Q3,30-34,386,334,30,43,86.5,12.9
Westmeath,2019,Q4,15-19,419,154,14,18,36.8,11.7
Westmeath,2019,Q4,20-24,528,357,38,32,67.6,9.0
Westmeath,2019,Q4,25-29,407,353,26,64,86.7,18.1
Westmeath,2019,Q4,30-34,468,416,49,80,88.9,19.2
Westmeath,2020,Q1,15-19,324,106,9,14,32.7,13.2
Westmeath,2020,Q1,20-24,366,228,12,32,62.3,14.0
Westmeath,2020,Q1,25-29,442,323,27,71,73.1,22.0
Westmeath,2020,Q1,30-34,522,433,27,62,83.0,14.3
Westmeath,2020,Q2,15-19,364,112,7,25,30.8,22.3
Westmeath,2020,Q2,20-24,442,271,16,62,61.3,22.9
Westmeath,2020,Q2,25-29,518,399,37,53,77.0,13.3
Westmeath,2020,Q2,30-34,494,391,19,87,79.1,22.3
Westmeath,2020,Q3,15-19,419,131,8,11,31.3,8.4
Westmeath,2020,Q3,20-24,320,205,14,29,64.1,14.1
Westmeath,2020,Q3,25-29,363,274,19,28,75.5,10.2
Westmeath,2020,Q3,30-34,488,402,38,34,82.4,8.5
Westmeath,2020,Q4,15-19,518,169,16,23,32.6,13.6
Westmeath,2020,Q4,20-24,498,299,32,49,60.0,16.4
Westmeath,2020,Q4,25-29,532,385,39,52,72.4,13.5
Westmeath,2020,Q4,30-34,515,426,34,72,82.7,16.9
Westmeath,2021,Q1,15-19,406,138,10,13,34.0,9.4
Westmeath,2021,Q1,20-24,394,265,20,39,67.3,14.7
Westmeath,2021,Q1,25-29,402,314,15,67,78.1,21.3
Westmeath,2021,Q1,30-34,360,305,29,63,84.7,20.7
Westmeath,2021,Q2,15-19,546,189,10,25,34.6,13.2
Westmeath,2021,Q2,20-24,348,231,15,31,66.4,13.4
Westmeath,2021,Q2,25-29,408,341,25,70,83.6,20.5
Westmeath,2021,Q2,30-34,336,281,22,28,83.6,10.0
Westmeath,2021,Q3,15-19,353,125,10,24,35.4,19.2
Westmeath,2021,Q3,20-24,404,267,27,29,66.1,10.9
Westmeath,2021,Q3,25-29,484,406,38,84,83.9,20.7
Westmeath,2021,Q3,30-34,382,333,13,46,87.2,13.8
Westmeath,2021,Q4,15-19,347,121,11,17,34.9,14.0
Westmeath,2021,Q4,20-24,344,238,19,39,69.2,16.4
Westmeath,2021,Q4,25-29,465,372,29,77,80.0,20.7
Westmeath,2021,Q4,30-34,526,450,23,86,85.6,19.1
Westmeath,2022,Q1,15-19,450,170,12,36,37.8,21.2
Westmeath,2022,Q1,20-24,362,254,24,57,70.2,22.4
Westmeath,2022,Q1,25-29,348,302,16,28,86.8,9.3
Westmeath,2022,Q1,30-34,379,367,39,79,96.8,21.5
Westmeath,2022,Q2,15-19,406,150,8,34,36.9,22.7
Westmeath,2022,Q2,20-24,366,256,29,28,69.9,10.9
Westmeath,2022,Q2,25-29,335,301,13,63,89.9,20.9
Westmeath,2022,Q2,30-34,496,453,20,92,91.3,20.3
Westmeath,2022,Q3,15-19,434,162,12,28,37.3,17.3
Westmeath,2022,Q3,20-24,374,281,27,63,75.1,22.4
Westmeath,2022,Q3,25-29,320,270,29,52,84.4,19.3
Westmeath,2022,Q3,30-34,510,480,34,115,94.1,24.0
